address,category,claimed_status,health_rating,info,latitude,longitude,name,neighborhood,permanently_closed,phone,price_range,ratings,ratings_histogram,reviews,website,working_hours,url
"4352 N Leavitt St Chicago, IL 60618 b/t Cullom Ave & Lincoln Ave North Center","Lounges,American (New)",Claimed,,"[{'Takes Reservations': 'No'}, {'Delivery': 'No'}, {'Take-out': 'Yes'}, {'Accepts Credit Cards': 'Yes'}, {'Accepts Apple Pay': 'No'}, {'Accepts Android Pay': 'No'}, {'Good For': 'Late Night'}, {'Parking': 'Street'}, {'Bike Parking': 'Yes'}, {'Good for Kids': 'No'}, {'Good for Groups': 'Yes'}, {'Attire': 'Casual'}, {'Ambience': 'Trendy'}, {'Noise Level': 'Average'}, {'Alcohol': 'Full Bar'}, {'Outdoor Seating': 'Yes'}, {'Wi-Fi': 'Free'}, {'Has TV': 'Yes'}, {'Caters': 'No'}, {'Has Pool Table': 'No'}, {'Gender Neutral Restrooms': 'Yes'}]",41.960894,-87.683914,Tiny Lounge,North Center,0,(773) 463-0396,$11-30,4.0,"[{5: 166}, {4: 151}, {3: 44}, {2: 18}, {1: 17}]",396,http://www.tinylounge.com,"[{'Mon': '5:00 pm - 12:00 am'}, {'Tue': '5:00 pm - 12:00 am'}, {'Wed': '5:00 pm - 12:00 am'}, {'Thu': '5:00 pm - 1:00 am'}, {'Fri': '5:00 pm - 2:00 am'}, {'Sat': '4:00 pm - 2:00 am'}, {'Sun': '4:00 pm - 12:00 am\n        \n                Open now'}]",https://www.yelp.com/biz/tiny-lounge-chicago-2?sort_by=date_asc&start=0
