address,category,claimed_status,health_rating,info,latitude,longitude,name,neighborhood,permanently_closed,phone,price_range,ratings,ratings_histogram,reviews,website,working_hours,url
"21 N Wabash Ave Chicago, IL 60602 The Loop",Mediterranean,Claimed,,"[{'Takes Reservations': 'No'}, {'Delivery': 'No'}, {'Take-out': 'Yes'}, {'Accepts Credit Cards': 'Yes'}, {'Accepts Apple Pay': 'Yes'}, {'Parking': 'Street'}, {'Bike Parking': 'Yes'}, {'Good for Kids': 'Yes'}, {'Good for Groups': 'Yes'}, {'Attire': 'Casual'}, {'Ambience': 'Casual'}, {'Noise Level': 'Average'}, {'Alcohol': 'No'}, {'Outdoor Seating': 'No'}, {'Wi-Fi': 'No'}, {'Has TV': 'No'}, {'Caters': 'Yes'}]",41.88268,-87.625719,Oasis Cafe,The Loop,0,(312) 443-9534,Under $10,4.0,"[{5: 142}, {4: 153}, {3: 54}, {2: 15}, {1: 9}]",373,http://oasiscafechicago.com/,"[{'Mon': '9:00 am - 5:30 pm\n        \n                Open now'}, {'Tue': '9:00 am - 5:30 pm'}, {'Wed': '9:00 am - 5:30 pm'}, {'Thu': '10:00 am - 5:30 pm'}, {'Fri': '10:00 am - 6:30 pm'}, {'Sat': '10:00 am - 5:00 pm'}, {'Sun': 'Closed'}]",https://www.yelp.com/biz/oasis-cafe-chicago?sort_by=date_asc&start=0
