address,category,claimed_status,health_rating,info,latitude,longitude,name,neighborhood,permanently_closed,phone,price_range,ratings,ratings_histogram,reviews,website,working_hours,url
"2959 N California Ave Chicago, IL 60618 b/t George St & Wellington Ave Avondale","American (Traditional),Lounges",Claimed,,"[{'Takes Reservations': 'Yes'}, {'Delivery': 'No'}, {'Take-out': 'Yes'}, {'Accepts Credit Cards': 'Yes'}, {'Accepts Apple Pay': 'No'}, {'Good For': 'Dinner'}, {'Parking': 'Street'}, {'Bike Parking': 'No'}, {'Good for Kids': 'No'}, {'Good for Groups': 'Yes'}, {'Attire': 'Casual'}, {'Ambience': 'Casual'}, {'Noise Level': 'Average'}, {'Alcohol': 'Full Bar'}, {'Outdoor Seating': 'Yes'}, {'Wi-Fi': 'No'}, {'Has TV': 'No'}, {'Caters': 'No'}, {'Has Pool Table': 'No'}, {'Gender Neutral Restrooms': 'Yes'}]",41.935663,-87.697572,The Orbit Room,Avondale,0,(773) 588-8540,$11-30,4.0,"[{5: 113}, {4: 132}, {3: 38}, {2: 20}, {1: 14}]",317,http://www.orbitroomchicago.com,"[{'Mon': '4:00 pm - 2:00 am'}, {'Tue': '4:00 pm - 2:00 am'}, {'Wed': '4:00 pm - 2:00 am'}, {'Thu': '4:00 pm - 2:00 am'}, {'Fri': '4:00 pm - 2:00 am'}, {'Sat': '12:00 pm - 3:00 am'}, {'Sun': '12:00 pm - 12:00 am\n        \n                Open now'}]",https://www.yelp.com/biz/the-orbit-room-chicago?sort_by=date_asc&start=0
