address,category,claimed_status,health_rating,info,latitude,longitude,name,neighborhood,permanently_closed,phone,price_range,ratings,ratings_histogram,reviews,website,working_hours,url
"1401 S Michigan Ave Chicago, IL 60605 at 14th St Near Southside","Steakhouses,Desserts,Salad",Claimed,,"[{'Takes Reservations': 'Yes'}, {'Delivery': 'No'}, {'Take-out': 'Yes'}, {'Accepts Credit Cards': 'Yes'}, {'Accepts Apple Pay': 'No'}, {'Accepts Android Pay': 'No'}, {'Accepts Bitcoin': 'No'}, {'Parking': 'Valet, Street'}, {'Bike Parking': 'Yes'}, {'Good for Kids': 'No'}, {'Good for Groups': 'Yes'}, {'Attire': 'Dressy'}, {'Ambience': 'Classy'}, {'Noise Level': 'Average'}, {'Alcohol': 'Full Bar'}, {'Outdoor Seating': 'Yes'}, {'Wi-Fi': 'Free'}, {'Has TV': 'Yes'}, {'Caters': 'No'}, {'Gender Neutral Restrooms': 'Yes'}]",41.863951,-87.623747,The Chicago Firehouse Restaurant,Near Southside,0,(312) 786-1401,$31-60,3.5,"[{5: 111}, {4: 139}, {3: 87}, {2: 51}, {1: 36}]",424,http://chicagofirehouse.com/,"[{'Mon': '11:30 am - 11:00 pm\n        \n                Open now'}, {'Tue': '11:30 am - 11:00 pm'}, {'Wed': '11:30 am - 11:00 pm'}, {'Thu': '11:30 am - 11:00 pm'}, {'Fri': '11:30 am - 12:00 am'}, {'Sat': '10:00 am - 3:00 pm4:00 pm - 12:00 am'}, {'Sun': '10:00 am - 11:00 pm'}]",https://www.yelp.com/biz/the-chicago-firehouse-restaurant-chicago?sort_by=date_asc&start=0
