address,category,claimed_status,health_rating,info,latitude,longitude,name,neighborhood,permanently_closed,phone,price_range,ratings,ratings_histogram,reviews,website,working_hours,url
"661 N Lasalle Blvd Chicago, IL 60654 River North, Near North Side","Brazilian,Steakhouses",Claimed,,"[{'Takes Reservations': 'Yes'}, {'Delivery': 'No'}, {'Take-out': 'No'}, {'Accepts Credit Cards': 'Yes'}, {'Accepts Apple Pay': 'No'}, {'Accepts Android Pay': 'Yes'}, {'Accepts Bitcoin': 'No'}, {'Good For': 'Dinner'}, {'Parking': 'Valet, Street'}, {'Bike Parking': 'No'}, {'Good for Kids': 'Yes'}, {'Good for Groups': 'Yes'}, {'Attire': 'Casual'}, {'Ambience': 'Classy'}, {'Noise Level': 'Average'}, {'Alcohol': 'Full Bar'}, {'Outdoor Seating': 'No'}, {'Wi-Fi': 'No'}, {'Has TV': 'No'}, {'Caters': 'No'}]",41.894221,-87.632331,Fogo de Chão Brazilian Steakhouse,"River North, Near North Side",0,(312) 932-9330,$31-60,4.5,"[{5: 799}, {4: 352}, {3: 113}, {2: 59}, {1: 28}]",1351,https://fogodechao.com/location/chicago?utm_campaign=lead_from_yelp&utm_medium=social&utm_source=yelp_chicago,"[{'Mon': '11:00 am - 2:00 pm5:00 pm - 10:00 pm'}, {'Tue': '11:00 am - 2:00 pm5:00 pm - 10:00 pm'}, {'Wed': '11:00 am - 2:00 pm5:00 pm - 10:00 pm'}, {'Thu': '11:00 am - 2:00 pm5:00 pm - 10:00 pm'}, {'Fri': '11:00 am - 2:00 pm5:00 pm - 10:30 pm'}, {'Sat': '11:30 am - 10:30 pm'}, {'Sun': '11:30 am - 9:00 pm\n        \n                Closed now'}]",https://www.yelp.com/biz/fogo-de-chão-brazilian-steakhouse-chicago-4?sort_by=date_asc&start=0
