address,category,claimed_status,health_rating,info,latitude,longitude,name,neighborhood,permanently_closed,phone,price_range,ratings,ratings_histogram,reviews,website,working_hours
"1500 W Division St Chicago, IL 60622 b/t Bosworth Ave & Greenview Ave Noble Square, West Town",Restaurants,,,"[{'Takes Reservations': 'Yes'}, {'Delivery': 'No'}, {'Take-out': 'No'}, {'Accepts Credit Cards': 'Yes'}, {'Parking': 'Street'}, {'Good for Kids': 'Yes'}, {'Good for Groups': 'Yes'}, {'Attire': 'Casual'}]",41.903676,-87.66517,Hillary’s Urban Eatery,"Noble Square, West Town",1,(773) 235-4327,Under $10,4.5,"[{5: 13}, {4: 9}, {3: 3}, {2: 0}, {1: 1}]",26,,[]
