address,category,claimed_status,health_rating,info,latitude,longitude,name,neighborhood,permanently_closed,phone,price_range,ratings,ratings_histogram,reviews,website,working_hours
"167 E Ohio St Chicago, IL 60611 b/t Michigan Ave & St Clair St Near North Side, River East",Restaurants,,,[],41.892534,-87.623114,Cambridge House Ltd,"Near North Side, River East",1,(312) 828-0600,,3.0,"[{5: 0}, {4: 3}, {3: 1}, {2: 0}, {1: 2}]",6,,[]
