address,category,claimed_status,health_rating,info,latitude,longitude,name,neighborhood,permanently_closed,phone,price_range,ratings,ratings_histogram,reviews,website,working_hours
"1700 W Division St Chicago, IL 60622 b/t Paulina St & Hermitage Ave West Town, Wicker Park","Southern,Bars,Chicken Shop",Claimed,,"[{'Takes Reservations': 'No'}, {'Delivery': 'Yes'}, {'Take-out': 'Yes'}, {'Accepts Credit Cards': 'Yes'}, {'Accepts Apple Pay': 'No'}, {'Accepts Bitcoin': 'No'}, {'Good For': 'Brunch, Dinner'}, {'Parking': 'Street'}, {'Bike Parking': 'Yes'}, {'Wheelchair Accessible': 'Yes'}, {'Good for Kids': 'Yes'}, {'Good for Groups': 'Yes'}, {'Attire': 'Casual'}, {'Ambience': 'Casual, Trendy'}, {'Noise Level': 'Average'}, {'Good For Dancing': 'No'}, {'Alcohol': 'Full Bar'}, {'Happy Hour': 'Yes'}, {'Best Nights': 'Fri, Sat, Sun'}, {'Coat Check': 'No'}, {'Smoking': 'No'}, {'Outdoor Seating': 'Yes'}, {'Wi-Fi': 'Free'}, {'Has TV': 'Yes'}, {'Dogs Allowed': 'Yes'}, {'Waiter Service': 'Yes'}, {'Caters': 'Yes'}, {'Has Pool Table': 'No'}]",41.903569,-87.670585,Buck’s Chicken & Biscuits,"West Town, Wicker Park",1,(773) 384-9700,$11-30,3.5,"[{5: 52}, {4: 45}, {3: 28}, {2: 17}, {1: 11}]",153,http://www.buckschicago.com,[]
