address,category,claimed_status,health_rating,info,latitude,longitude,name,neighborhood,permanently_closed,phone,price_range,ratings,ratings_histogram,reviews,website,working_hours
"741 W Randolph St Chicago, IL 60661 Near West Side, West Loop",Restaurants,,,[],41.884084,-87.64736,Bluepoint Oyster Bar,"Near West Side, West Loop",1,(312) 207-1222,,0,"[{5: 0}, {4: 0}, {3: 0}, {2: 0}, {1: 0}]",,,[]
