address,category,claimed_status,health_rating,info,latitude,longitude,name,neighborhood,permanently_closed,phone,price_range,ratings,ratings_histogram,reviews,website,working_hours
"2965 N Lincoln Ave Chicago, IL 60657 b/t Southport Ave & George St Lakeview","Desserts,Breakfast & Brunch,Diners",,,"[{'Takes Reservations': 'Yes'}, {'Delivery': 'No'}, {'Take-out': 'Yes'}, {'Accepts Credit Cards': 'Yes'}, {'Parking': 'Street'}, {'Bike Parking': 'Yes'}, {'Good for Kids': 'No'}, {'Good for Groups': 'Yes'}, {'Attire': 'Casual'}, {'Ambience': 'Casual'}, {'Noise Level': 'Average'}, {'Alcohol': 'No'}, {'Outdoor Seating': 'No'}, {'Wi-Fi': 'No'}, {'Has TV': 'No'}, {'Caters': 'No'}]",41.935854,-87.662928,Bistro Dre,Lakeview,1,(773) 697-9067,$11-30,3.5,"[{5: 124}, {4: 87}, {3: 23}, {2: 30}, {1: 47}]",311,http://www.bistrodre.com/,[]
