address,category,claimed_status,health_rating,info,latitude,longitude,name,neighborhood,permanently_closed,phone,price_range,ratings,ratings_histogram,reviews,website,working_hours
"4920 W Irving Park Rd Chicago, IL 60641 b/t Lamon Ave & Laporte Ave Portage Park",Peruvian,,,[],41.953672,-87.750824,Mi Peru Restaurant & Club,Portage Park,1,(773) 202-0700,,0,"[{5: 0}, {4: 0}, {3: 0}, {2: 0}, {1: 0}]",,,[]
