address,category,claimed_status,health_rating,info,latitude,longitude,name,neighborhood,permanently_closed,phone,price_range,ratings,ratings_histogram,reviews,website,working_hours,url
"531 N Wells St Chicago, IL 60654 Near North Side, River North","Mediterranean,Venues & Event Spaces",Claimed,,"[{'Takes Reservations': 'Yes'}, {'Delivery': 'No'}, {'Take-out': 'Yes'}, {'Accepts Credit Cards': 'Yes'}, {'Parking': 'Valet, Street'}, {'Good for Kids': 'No'}, {'Good for Groups': 'Yes'}, {'Attire': 'Dressy'}, {'Alcohol': 'Full Bar'}, {'Outdoor Seating': 'Yes'}]",41.891762,-87.633881,Tizi Melloul,"Near North Side, River North",1,(312) 670-4338,$31-60,4.0,"[{5: 41}, {4: 60}, {3: 28}, {2: 13}, {1: 4}]",146,http://www.tizimelloul.com,[],https://www.yelp.com/biz/tizi-melloul-chicago
