address,category,claimed_status,health_rating,info,latitude,longitude,name,neighborhood,permanently_closed,phone,price_range,ratings,ratings_histogram,reviews,website,working_hours,url
"1350 W Randolph St Chicago, IL 60607 b/t Ada St & Elizabeth St Near West Side, West Loop","Greek,Mediterranean",,,"[{'Takes Reservations': 'Yes'}, {'Delivery': 'No'}, {'Take-out': 'Yes'}, {'Accepts Credit Cards': 'Yes'}, {'Parking': 'Valet'}, {'Good for Kids': 'No'}, {'Good for Groups': 'Yes'}, {'Attire': 'Dressy'}]",41.884483,-87.660847,Saltaus,"Near West Side, West Loop",1,(312) 445-1919,$31-60,2.5,"[{5: 1}, {4: 3}, {3: 5}, {2: 1}, {1: 6}]",16,http://www.saltaus.com,[],https://www.yelp.com/biz/saltaus-chicago
