address,category,claimed_status,health_rating,info,latitude,longitude,name,neighborhood,permanently_closed,phone,price_range,ratings,ratings_histogram,reviews,website,working_hours
"1749 N Damen Ave Chicago, IL 60647 b/t Willow St & St Paul Ave West Town, Wicker Park","Wine Bars,American (New),Gastropubs",,,"[{'Takes Reservations': 'Yes'}, {'Delivery': 'No'}, {'Take-out': 'Yes'}, {'Accepts Credit Cards': 'Yes'}, {'Parking': 'Valet, Street'}, {'Good for Kids': 'No'}, {'Good for Groups': 'Yes'}, {'Attire': 'Casual'}, {'Ambience': 'Intimate'}, {'Noise Level': 'Average'}, {'Alcohol': 'Full Bar'}, {'Outdoor Seating': 'No'}, {'Wi-Fi': 'No'}, {'Has TV': 'No'}, {'Caters': 'No'}]",41.91374,-87.677183,The Bluebird,"West Town, Wicker Park",1,(773) 486-2473,$11-30,3.5,"[{5: 65}, {4: 194}, {3: 93}, {2: 39}, {1: 17}]",408,http://www.bluebirdchicago.com,[]
