address,category,claimed_status,health_rating,info,latitude,longitude,name,neighborhood,permanently_closed,phone,price_range,ratings,ratings_histogram,reviews,website,working_hours
"1647 W Cortland St Chicago, IL 60622 b/t Paulina St & Marshfield Ave Bucktown","Pizza,Beer, Wine & Spirits",Claimed,,"[{'Takes Reservations': 'Yes'}, {'Delivery': 'Yes'}, {'Take-out': 'Yes'}, {'Accepts Credit Cards': 'Yes'}, {'Parking': 'Street'}, {'Bike Parking': 'Yes'}, {'Good for Kids': 'Yes'}, {'Good for Groups': 'Yes'}, {'Attire': 'Casual'}, {'Ambience': 'Casual'}, {'Noise Level': 'Average'}, {'Alcohol': 'Full Bar'}, {'Outdoor Seating': 'Yes'}, {'Wi-Fi': 'Free'}, {'Has TV': 'Yes'}, {'Caters': 'Yes'}]",41.915826,-87.669633,Pizza House 1647,Bucktown,1,(773) 252-3500,$11-30,4.0,"[{5: 61}, {4: 24}, {3: 7}, {2: 17}, {1: 11}]",120,http://pizzahousechicago.com/,[]
