address,category,claimed_status,health_rating,info,latitude,longitude,name,neighborhood,permanently_closed,phone,price_range,ratings,ratings_histogram,reviews,website,working_hours
"2925 W Montrose Ave Chicago, IL 60618 b/t Richmond St & Francisco Ave Irving Park",Gastropubs,Claimed,,"[{'Takes Reservations': 'Yes'}, {'Delivery': 'No'}, {'Take-out': 'Yes'}, {'Accepts Credit Cards': 'Yes'}, {'Bike Parking': 'Yes'}, {'Good for Kids': 'No'}, {'Good for Groups': 'Yes'}, {'Attire': 'Casual'}, {'Ambience': 'Hipster, Casual'}, {'Noise Level': 'Very Loud'}, {'Alcohol': 'Full Bar'}, {'Outdoor Seating': 'No'}, {'Has TV': 'Yes'}, {'Waiter Service': 'Yes'}]",41.960925,-87.701772,The Finch Kitchen,Irving Park,1,(773) 942-7949,$11-30,3.5,"[{5: 12}, {4: 9}, {3: 14}, {2: 12}, {1: 1}]",48,,[]
